membership_type,bike_type,month,week_day,hour_of_day,cumulative_durations,average_duration,total_rides
member,electric_bike,9,Saturday,21,3611.1,14.7,245
member,electric_bike,9,Saturday,22,3470.1,14.0,247
member,electric_bike,9,Saturday,23,3049.8,12.8,239
member,electric_bike,9,Sunday,00,2891.7,13.0,222
member,electric_bike,9,Sunday,01,1867.9,13.6,137
member,electric_bike,9,Sunday,02,1090.7,12.4,88
member,electric_bike,9,Sunday,03,721.3,15.0,48
member,electric_bike,9,Sunday,04,544.4,13.6,40
member,electric_bike,9,Sunday,05,549.8,11.0,50
member,electric_bike,9,Sunday,06,1244.1,15.6,80
member,electric_bike,9,Sunday,07,2140.2,15.2,141
member,electric_bike,9,Sunday,08,2920.1,14.7,198
member,electric_bike,9,Sunday,09,4488.0,14.1,318
member,electric_bike,9,Sunday,10,6083.2,15.2,399
member,electric_bike,9,Sunday,11,6707.1,13.9,481
member,electric_bike,9,Sunday,12,7482.0,16.5,454
member,electric_bike,9,Sunday,13,6859.4,15.6,441
member,electric_bike,9,Sunday,14,5783.1,15.2,381
member,electric_bike,9,Sunday,15,7649.2,16.6,461
member,electric_bike,9,Sunday,16,8002.8,16.6,481
member,electric_bike,9,Sunday,17,7213.8,15.2,476
member,electric_bike,9,Sunday,18,6439.8,14.9,432
member,electric_bike,9,Sunday,19,4478.3,12.6,355
member,electric_bike,9,Sunday,20,3339.9,12.4,270
member,electric_bike,9,Sunday,21,2950.8,13.5,219
member,electric_bike,9,Sunday,22,2882.2,12.9,224
member,electric_bike,9,Sunday,23,1377.9,12.4,111
member,electric_bike,9,Thursday,00,858.1,11.9,72
member,electric_bike,9,Thursday,01,219.8,10.5,21
member,electric_bike,9,Thursday,02,70.1,10.0,7
member,electric_bike,9,Thursday,03,54.4,6.0,9
member,electric_bike,9,Thursday,04,281.1,9.4,30
member,electric_bike,9,Thursday,05,1341.1,11.2,120
member,electric_bike,9,Thursday,06,3455.7,9.3,370
member,electric_bike,9,Thursday,07,7299.9,10.5,695
member,electric_bike,9,Thursday,08,8765.2,10.3,851
member,electric_bike,9,Thursday,09,4842.6,9.8,493
member,electric_bike,9,Thursday,10,4441.8,11.6,382
member,electric_bike,9,Thursday,11,5285.3,12.0,440
member,electric_bike,9,Thursday,12,6443.4,10.8,599
member,electric_bike,9,Thursday,13,6438.4,11.2,574
member,electric_bike,9,Thursday,14,7099.1,11.6,612
member,electric_bike,9,Thursday,15,8972.0,12.1,740
member,electric_bike,9,Thursday,16,13819.6,13.0,1064
member,electric_bike,9,Thursday,17,16655.2,13.8,1211
member,electric_bike,9,Thursday,18,12273.5,13.2,927
member,electric_bike,9,Thursday,19,7713.2,12.0,644
member,electric_bike,9,Thursday,20,5784.0,11.9,487
member,electric_bike,9,Thursday,21,5015.0,11.7,430
member,electric_bike,9,Thursday,22,4456.9,12.3,361
member,electric_bike,9,Thursday,23,3002.3,11.3,265
member,electric_bike,9,Tuesday,00,482.9,12.1,40
member,electric_bike,9,Tuesday,01,311.2,9.2,34
member,electric_bike,9,Tuesday,02,99.1,7.1,14
member,electric_bike,9,Tuesday,03,70.1,7.8,9
member,electric_bike,9,Tuesday,04,214.4,9.3,23
member,electric_bike,9,Tuesday,05,1678.6,10.8,156
member,electric_bike,9,Tuesday,06,3667.3,9.3,393
member,electric_bike,9,Tuesday,07,6810.2,10.2,667
member,electric_bike,9,Tuesday,08,6764.2,9.6,703
member,electric_bike,9,Tuesday,09,3746.6,9.3,403
member,electric_bike,9,Tuesday,10,3414.4,10.8,317
member,electric_bike,9,Tuesday,11,4067.2,11.2,364
member,electric_bike,9,Tuesday,12,4665.5,11.0,423
member,electric_bike,9,Tuesday,13,4510.3,10.2,442
member,electric_bike,9,Tuesday,14,4903.0,10.8,455
member,electric_bike,9,Tuesday,15,6597.5,11.7,565
member,electric_bike,9,Tuesday,16,9986.3,11.6,862
member,electric_bike,9,Tuesday,17,12221.3,11.6,1051
member,electric_bike,9,Tuesday,18,9682.4,11.6,834
member,electric_bike,9,Tuesday,19,6518.8,12.2,535
member,electric_bike,9,Tuesday,20,4229.6,10.8,391
member,electric_bike,9,Tuesday,21,3475.1,11.6,299
member,electric_bike,9,Tuesday,22,2395.4,10.5,229
member,electric_bike,9,Tuesday,23,1140.4,10.3,111
member,electric_bike,9,Wednesday,00,691.7,11.2,62
member,electric_bike,9,Wednesday,01,391.8,10.9,36
member,electric_bike,9,Wednesday,02,328.2,14.9,22
member,electric_bike,9,Wednesday,03,12.3,3.1,4
member,electric_bike,9,Wednesday,04,474.1,12.8,37
member,electric_bike,9,Wednesday,05,1469.6,10.1,145
member,electric_bike,9,Wednesday,06,4236.1,10.3,412
member,electric_bike,9,Wednesday,07,7319.9,10.1,728
member,electric_bike,9,Wednesday,08,9433.6,10.7,885
member,electric_bike,9,Wednesday,09,4730.8,10.4,454
member,electric_bike,9,Wednesday,10,3709.3,10.9,340
member,electric_bike,9,Wednesday,11,5003.0,12.2,409
member,electric_bike,9,Wednesday,12,5333.7,10.9,489
member,electric_bike,9,Wednesday,13,5506.3,11.4,483
member,electric_bike,9,Wednesday,14,6197.4,11.8,526
member,electric_bike,9,Wednesday,15,8250.3,11.6,713
member,electric_bike,9,Wednesday,16,13847.4,12.9,1070
member,electric_bike,9,Wednesday,17,13984.4,12.4,1125
member,electric_bike,9,Wednesday,18,10439.5,12.3,849
member,electric_bike,9,Wednesday,19,8592.5,13.4,642
member,electric_bike,9,Wednesday,20,5912.1,12.0,493
member,electric_bike,9,Wednesday,21,4403.9,11.3,391
member,electric_bike,9,Wednesday,22,3665.8,13.1,279
member,electric_bike,9,Wednesday,23,1872.1,11.1,168
member,electric_bike,10,Friday,00,1158.4,8.0,144
member,electric_bike,10,Friday,01,886.0,12.1,73
member,electric_bike,10,Friday,02,297.2,7.6,39
member,electric_bike,10,Friday,03,306.0,12.8,24
member,electric_bike,10,Friday,04,349.0,10.6,33
member,electric_bike,10,Friday,05,1583.4,9.4,169
member,electric_bike,10,Friday,06,4228.5,8.8,478
member,electric_bike,10,Friday,07,7531.9,9.9,761
member,electric_bike,10,Friday,08,8902.3,9.9,898
member,electric_bike,10,Friday,09,6344.6,10.3,616
member,electric_bike,10,Friday,10,5363.8,10.8,498
member,electric_bike,10,Friday,11,6737.2,11.5,587
member,electric_bike,10,Friday,12,6489.3,9.9,653
member,electric_bike,10,Friday,13,6731.2,10.2,657
member,electric_bike,10,Friday,14,7858.7,10.9,723
member,electric_bike,10,Friday,15,10356.1,11.9,869
member,electric_bike,10,Friday,16,14845.6,12.0,1236
member,electric_bike,10,Friday,17,15491.4,12.1,1278
member,electric_bike,10,Friday,18,13337.3,12.7,1054
member,electric_bike,10,Friday,19,7671.9,11.1,689
member,electric_bike,10,Friday,20,4576.1,12.7,359
member,electric_bike,10,Friday,21,4221.0,12.0,353
member,electric_bike,10,Friday,22,4400.8,12.2,362
member,electric_bike,10,Friday,23,3366.0,11.4,294
member,electric_bike,10,Monday,00,619.7,9.4,66
member,electric_bike,10,Monday,01,243.6,9.7,25
member,electric_bike,10,Monday,02,207.3,9.4,22
member,electric_bike,10,Monday,03,66.0,7.3,9
member,electric_bike,10,Monday,04,172.9,8.6,20
member,electric_bike,10,Monday,05,1238.6,9.8,126
member,electric_bike,10,Monday,06,2855.8,8.9,322
member,electric_bike,10,Monday,07,5311.2,9.5,561
member,electric_bike,10,Monday,08,6151.4,9.7,634
member,electric_bike,10,Monday,09,2556.7,8.2,312
member,electric_bike,10,Monday,10,3130.4,11.0,284
member,electric_bike,10,Monday,11,4598.2,11.6,396
member,electric_bike,10,Monday,12,4544.9,10.6,428
member,electric_bike,10,Monday,13,4269.1,10.4,409
member,electric_bike,10,Monday,14,4483.4,10.4,431
member,electric_bike,10,Monday,15,5198.4,10.7,484
member,electric_bike,10,Monday,16,9092.5,10.8,843
member,electric_bike,10,Monday,17,11656.6,11.1,1048
member,electric_bike,10,Monday,18,8020.6,10.8,745
member,electric_bike,10,Monday,19,4806.9,9.3,517
member,electric_bike,10,Monday,20,3110.8,9.3,333
member,electric_bike,10,Monday,21,2959.0,11.1,266
member,electric_bike,10,Monday,22,1904.7,9.6,198
member,electric_bike,10,Monday,23,1318.0,11.6,114
member,electric_bike,10,Saturday,00,2919.1,10.9,269
member,electric_bike,10,Saturday,01,2337.4,10.7,219
member,electric_bike,10,Saturday,02,1454.3,10.9,133
member,electric_bike,10,Saturday,03,444.6,7.9,56
member,electric_bike,10,Saturday,04,297.3,9.3,32
member,electric_bike,10,Saturday,05,597.5,10.5,57
member,electric_bike,10,Saturday,06,1435.6,10.0,143
member,electric_bike,10,Saturday,07,2925.3,11.7,251
member,electric_bike,10,Saturday,08,4389.8,10.4,423
member,electric_bike,10,Saturday,09,7693.3,12.0,640
member,electric_bike,10,Saturday,10,9244.4,11.9,777
member,electric_bike,10,Saturday,11,11119.4,13.1,846
member,electric_bike,10,Saturday,12,13227.7,13.4,984
member,electric_bike,10,Saturday,13,12530.9,13.1,957
member,electric_bike,10,Saturday,14,12983.6,13.2,983
member,electric_bike,10,Saturday,15,13132.9,13.8,949
member,electric_bike,10,Saturday,16,11925.7,14.1,844
member,electric_bike,10,Saturday,17,10625.0,12.7,838
member,electric_bike,10,Saturday,18,9882.4,13.0,759
member,electric_bike,10,Saturday,19,7186.8,12.9,559
member,electric_bike,10,Saturday,20,4792.5,11.5,418
member,electric_bike,10,Saturday,21,5394.4,13.3,406
member,electric_bike,10,Saturday,22,4707.7,12.2,385
member,electric_bike,10,Saturday,23,4381.9,11.7,375
member,electric_bike,10,Sunday,00,3917.0,11.7,334
member,electric_bike,10,Sunday,01,2918.4,10.8,269
member,electric_bike,10,Sunday,02,1859.6,11.6,160
member,electric_bike,10,Sunday,03,1245.9,12.3,101
member,electric_bike,10,Sunday,04,659.5,10.8,61
member,electric_bike,10,Sunday,05,891.4,10.0,89
member,electric_bike,10,Sunday,06,1457.1,10.2,143
member,electric_bike,10,Sunday,07,2389.0,14.1,169
member,electric_bike,10,Sunday,08,3100.9,11.1,279
member,electric_bike,10,Sunday,09,5532.6,12.4,445
member,electric_bike,10,Sunday,10,6982.8,12.5,558
member,electric_bike,10,Sunday,11,8438.2,13.2,641
member,electric_bike,10,Sunday,12,6892.0,12.2,567
member,electric_bike,10,Sunday,13,6927.2,12.5,555
member,electric_bike,10,Sunday,14,7898.1,13.4,589
member,electric_bike,10,Sunday,15,9514.4,14.2,671
member,electric_bike,10,Sunday,16,8025.0,12.4,646
member,electric_bike,10,Sunday,17,8737.8,13.7,638
member,electric_bike,10,Sunday,18,7070.9,12.5,567
member,electric_bike,10,Sunday,19,4166.8,10.9,384
member,electric_bike,10,Sunday,20,2733.4,10.3,266
member,electric_bike,10,Sunday,21,2264.2,10.6,213
member,electric_bike,10,Sunday,22,1930.6,10.5,184
member,electric_bike,10,Sunday,23,1393.9,10.4,134
member,electric_bike,10,Thursday,00,823.6,9.7,85
member,electric_bike,10,Thursday,01,348.9,12.0,29
member,electric_bike,10,Thursday,02,227.5,16.3,14
member,electric_bike,10,Thursday,03,112.0,6.6,17
member,electric_bike,10,Thursday,04,255.6,11.1,23
member,electric_bike,10,Thursday,05,1310.0,8.6,152
member,electric_bike,10,Thursday,06,3320.4,9.2,359
member,electric_bike,10,Thursday,07,7182.9,9.5,757
member,electric_bike,10,Thursday,08,8872.9,9.2,965
member,electric_bike,10,Thursday,09,4521.5,8.6,524
member,electric_bike,10,Thursday,10,3403.6,9.1,376
member,electric_bike,10,Thursday,11,4007.3,10.2,391
member,electric_bike,10,Thursday,12,3954.2,8.7,454
member,electric_bike,10,Thursday,13,3767.9,8.7,431
member,electric_bike,10,Thursday,14,4497.2,9.5,475
member,electric_bike,10,Thursday,15,6614.9,10.6,626
member,electric_bike,10,Thursday,16,10322.8,10.7,961
member,electric_bike,10,Thursday,17,14383.0,11.3,1271
member,electric_bike,10,Thursday,18,10101.1,11.2,905
member,electric_bike,10,Thursday,19,6066.7,10.0,609
member,electric_bike,10,Thursday,20,4441.5,10.1,441
member,electric_bike,10,Thursday,21,3761.3,10.1,372
member,electric_bike,10,Thursday,22,3321.1,10.2,326
member,electric_bike,10,Thursday,23,1763.7,9.1,194
member,electric_bike,10,Tuesday,00,322.7,6.6,49
member,electric_bike,10,Tuesday,01,155.8,8.2,19
member,electric_bike,10,Tuesday,02,237.7,14.0,17
member,electric_bike,10,Tuesday,03,66.6,7.4,9
member,electric_bike,10,Tuesday,04,277.5,10.3,27
member,electric_bike,10,Tuesday,05,1630.4,8.2,198
member,electric_bike,10,Tuesday,06,4211.5,8.6,488
member,electric_bike,10,Tuesday,07,8809.4,10.0,882
member,electric_bike,10,Tuesday,08,10652.4,10.6,1003
member,electric_bike,10,Tuesday,09,4714.3,9.0,521
member,electric_bike,10,Tuesday,10,3629.6,10.7,340
member,electric_bike,10,Tuesday,11,4796.0,10.3,467
member,electric_bike,10,Tuesday,12,5669.1,10.6,537
member,electric_bike,10,Tuesday,13,5122.4,9.8,524
member,electric_bike,10,Tuesday,14,6418.4,11.7,547
member,electric_bike,10,Tuesday,15,8358.1,10.7,783
member,electric_bike,10,Tuesday,16,13460.5,10.8,1251
member,electric_bike,10,Tuesday,17,17125.6,10.6,1611
member,electric_bike,10,Tuesday,18,13858.3,11.0,1256
member,electric_bike,10,Tuesday,19,7380.6,10.1,732
member,electric_bike,10,Tuesday,20,5385.8,10.7,503
member,electric_bike,10,Tuesday,21,4573.7,10.2,448
member,electric_bike,10,Tuesday,22,2990.6,10.8,278
member,electric_bike,10,Tuesday,23,1598.7,9.9,161
member,electric_bike,10,Wednesday,00,857.4,11.1,77
member,electric_bike,10,Wednesday,01,455.2,16.3,28
member,electric_bike,10,Wednesday,02,215.6,10.3,21
member,electric_bike,10,Wednesday,03,56.0,5.6,10
member,electric_bike,10,Wednesday,04,157.1,7.1,22
member,electric_bike,10,Wednesday,05,1833.3,10.2,179
member,electric_bike,10,Wednesday,06,3974.7,8.6,464
member,electric_bike,10,Wednesday,07,9163.3,9.9,922
member,electric_bike,10,Wednesday,08,11305.4,10.0,1135
member,electric_bike,10,Wednesday,09,5826.1,10.0,584
member,electric_bike,10,Wednesday,10,4885.1,11.2,435
member,electric_bike,10,Wednesday,11,4960.7,11.1,447
member,electric_bike,10,Wednesday,12,5435.9,9.5,573
member,electric_bike,10,Wednesday,13,5643.5,10.0,566
member,electric_bike,10,Wednesday,14,5543.3,10.8,511
member,electric_bike,10,Wednesday,15,7573.5,11.2,676
member,electric_bike,10,Wednesday,16,13613.4,11.4,1197
member,electric_bike,10,Wednesday,17,18177.0,11.4,1592
member,electric_bike,10,Wednesday,18,13446.7,11.1,1216
member,electric_bike,10,Wednesday,19,7818.7,10.4,755
member,electric_bike,10,Wednesday,20,5240.6,10.4,503
member,electric_bike,10,Wednesday,21,4795.4,10.4,461
member,electric_bike,10,Wednesday,22,3225.8,10.9,295
member,electric_bike,10,Wednesday,23,1868.4,9.3,200
member,electric_bike,11,Friday,00,600.0,8.1,74
member,electric_bike,11,Friday,01,348.5,10.0,35
member,electric_bike,11,Friday,02,109.1,7.8,14
member,electric_bike,11,Friday,03,225.1,14.1,16
member,electric_bike,11,Friday,04,170.6,8.1,21
member,electric_bike,11,Friday,05,1175.7,8.8,133
member,electric_bike,11,Friday,06,2200.8,8.1,272
member,electric_bike,11,Friday,07,3999.0,8.8,454
member,electric_bike,11,Friday,08,5725.8,9.6,598
member,electric_bike,11,Friday,09,3108.6,8.8,352
member,electric_bike,11,Friday,10,2699.8,9.1,296
member,electric_bike,11,Friday,11,3154.6,10.3,306
member,electric_bike,11,Friday,12,4134.9,10.3,400
member,electric_bike,11,Friday,13,3614.1,9.5,380
member,electric_bike,11,Friday,14,4804.4,9.8,488
member,electric_bike,11,Friday,15,5955.3,9.9,602
member,electric_bike,11,Friday,16,8328.4,10.7,782
member,electric_bike,11,Friday,17,7530.0,10.4,727
member,electric_bike,11,Friday,18,5708.9,10.2,559
member,electric_bike,11,Friday,19,3282.3,8.9,368
member,electric_bike,11,Friday,20,2286.5,9.9,230
member,electric_bike,11,Friday,21,1717.8,9.3,184
member,electric_bike,11,Friday,22,1922.2,10.6,182
member,electric_bike,11,Friday,23,1573.3,8.8,179
member,electric_bike,11,Monday,00,607.2,11.2,54
member,electric_bike,11,Monday,01,270.5,8.0,34
member,electric_bike,11,Monday,02,124.4,8.9,14
member,electric_bike,11,Monday,03,182.1,10.1,18
member,electric_bike,11,Monday,04,237.1,7.6,31
member,electric_bike,11,Monday,05,1668.5,8.3,200
member,electric_bike,11,Monday,06,3820.9,8.2,468
member,electric_bike,11,Monday,07,7464.9,8.6,869
member,electric_bike,11,Monday,08,8935.2,8.8,1020
member,electric_bike,11,Monday,09,4115.5,8.5,484
member,electric_bike,11,Monday,10,3383.1,10.0,340
member,electric_bike,11,Monday,11,3565.3,8.7,408
member,electric_bike,11,Monday,12,4383.9,9.1,483
member,electric_bike,11,Monday,13,4474.1,9.3,482
member,electric_bike,11,Monday,14,5007.1,9.5,529
member,electric_bike,11,Monday,15,7551.6,11.3,668
member,electric_bike,11,Monday,16,12365.2,10.3,1200
member,electric_bike,11,Monday,17,13750.4,9.5,1446
member,electric_bike,11,Monday,18,8387.7,9.1,922
member,electric_bike,11,Monday,19,5760.6,9.7,592
member,electric_bike,11,Monday,20,3560.2,8.8,404
member,electric_bike,11,Monday,21,2931.7,9.0,327
member,electric_bike,11,Monday,22,2446.0,9.8,249
member,electric_bike,11,Monday,23,1274.8,9.0,141
member,electric_bike,11,Saturday,00,1792.1,10.8,166
member,electric_bike,11,Saturday,01,1093.9,9.4,116
member,electric_bike,11,Saturday,02,667.4,9.3,72
member,electric_bike,11,Saturday,03,322.3,9.5,34
member,electric_bike,11,Saturday,04,144.3,8.0,18
member,electric_bike,11,Saturday,05,374.3,13.4,28
member,electric_bike,11,Saturday,06,830.5,9.0,92
member,electric_bike,11,Saturday,07,1189.2,8.8,135
member,electric_bike,11,Saturday,08,1975.6,9.5,209
member,electric_bike,11,Saturday,09,3628.9,10.6,341
member,electric_bike,11,Saturday,10,4584.7,10.3,445
member,electric_bike,11,Saturday,11,4908.1,10.6,465
member,electric_bike,11,Saturday,12,5956.7,11.9,499
member,electric_bike,11,Saturday,13,6039.1,11.7,517
member,electric_bike,11,Saturday,14,6830.1,11.9,573
member,electric_bike,11,Saturday,15,7004.9,12.1,578
member,electric_bike,11,Saturday,16,6624.0,12.2,542
member,electric_bike,11,Saturday,17,5828.3,10.8,541
member,electric_bike,11,Saturday,18,5088.6,11.8,432
member,electric_bike,11,Saturday,19,3678.0,11.8,312
member,electric_bike,11,Saturday,20,2146.3,9.1,236
member,electric_bike,11,Saturday,21,2079.6,9.3,224
member,electric_bike,11,Saturday,22,2300.7,9.8,234
member,electric_bike,11,Saturday,23,1750.1,10.1,173
member,electric_bike,11,Sunday,00,1647.0,9.3,178
member,electric_bike,11,Sunday,01,1156.2,9.5,122
member,electric_bike,11,Sunday,02,725.8,9.4,77
member,electric_bike,11,Sunday,03,294.2,7.7,38
member,electric_bike,11,Sunday,04,318.2,9.9,32
member,electric_bike,11,Sunday,05,305.0,9.0,34
member,electric_bike,11,Sunday,06,1069.5,10.7,100
member,electric_bike,11,Sunday,07,1030.6,10.4,99
member,electric_bike,11,Sunday,08,2102.5,11.5,183
member,electric_bike,11,Sunday,09,2934.5,11.0,267
member,electric_bike,11,Sunday,10,4395.5,10.7,412
member,electric_bike,11,Sunday,11,6485.0,13.0,498
member,electric_bike,11,Sunday,12,5218.1,11.2,464
member,electric_bike,11,Sunday,13,5591.2,10.9,513
member,electric_bike,11,Sunday,14,6348.3,13.3,477
member,electric_bike,11,Sunday,15,7417.2,12.9,575
member,electric_bike,11,Sunday,16,5460.5,10.8,504
member,electric_bike,11,Sunday,17,4524.7,11.3,402
member,electric_bike,11,Sunday,18,2893.9,9.2,316
member,electric_bike,11,Sunday,19,2102.4,9.8,215
member,electric_bike,11,Sunday,20,1756.2,9.0,196
member,electric_bike,11,Sunday,21,1147.8,8.1,142
member,electric_bike,11,Sunday,22,1035.0,9.0,115
member,electric_bike,11,Sunday,23,981.5,15.1,65
member,electric_bike,11,Thursday,00,637.5,7.4,86
member,electric_bike,11,Thursday,01,324.4,8.5,38
member,electric_bike,11,Thursday,02,294.2,10.5,28
member,electric_bike,11,Thursday,03,144.8,8.5,17
member,electric_bike,11,Thursday,04,142.0,8.4,17
member,electric_bike,11,Thursday,05,1292.9,9.4,137
member,electric_bike,11,Thursday,06,2773.7,8.2,340
member,electric_bike,11,Thursday,07,5634.7,9.3,608
member,electric_bike,11,Thursday,08,6200.2,8.7,709
member,electric_bike,11,Thursday,09,2676.6,8.7,306
member,electric_bike,11,Thursday,10,2092.9,9.2,228
member,electric_bike,11,Thursday,11,3214.3,10.0,321
member,electric_bike,11,Thursday,12,3385.7,9.3,363
member,electric_bike,11,Thursday,13,3295.3,8.9,371
member,electric_bike,11,Thursday,14,3485.2,9.6,362
member,electric_bike,11,Thursday,15,4723.5,9.9,479
member,electric_bike,11,Thursday,16,8257.2,10.4,791
member,electric_bike,11,Thursday,17,9089.2,9.9,920
member,electric_bike,11,Thursday,18,6801.4,10.1,671
member,electric_bike,11,Thursday,19,4672.6,10.2,458
member,electric_bike,11,Thursday,20,2645.7,9.5,278
member,electric_bike,11,Thursday,21,1880.3,9.1,206
member,electric_bike,11,Thursday,22,1861.5,8.3,225
member,electric_bike,11,Thursday,23,1544.2,9.5,163
member,electric_bike,11,Tuesday,00,389.4,8.9,44
member,electric_bike,11,Tuesday,01,211.2,11.7,18
member,electric_bike,11,Tuesday,02,216.5,14.4,15
member,electric_bike,11,Tuesday,03,92.9,5.8,16
member,electric_bike,11,Tuesday,04,250.5,9.6,26
member,electric_bike,11,Tuesday,05,1877.1,8.7,217
member,electric_bike,11,Tuesday,06,4313.6,8.0,538
member,electric_bike,11,Tuesday,07,9872.8,9.1,1085
member,electric_bike,11,Tuesday,08,11058.0,8.9,1239
member,electric_bike,11,Tuesday,09,5099.5,9.5,535
member,electric_bike,11,Tuesday,10,3958.5,9.3,425
member,electric_bike,11,Tuesday,11,4203.0,9.3,453
member,electric_bike,11,Tuesday,12,5361.8,9.9,539
member,electric_bike,11,Tuesday,13,5482.1,9.2,595
member,electric_bike,11,Tuesday,14,6158.1,10.3,599
member,electric_bike,11,Tuesday,15,8648.7,10.0,863
member,electric_bike,11,Tuesday,16,13870.0,10.3,1345
member,electric_bike,11,Tuesday,17,17230.8,10.0,1726
member,electric_bike,11,Tuesday,18,11775.8,10.0,1172
member,electric_bike,11,Tuesday,19,6941.5,10.4,667
member,electric_bike,11,Tuesday,20,4517.8,9.8,463
member,electric_bike,11,Tuesday,21,3655.5,9.7,378
member,electric_bike,11,Tuesday,22,2512.8,9.0,278
member,electric_bike,11,Tuesday,23,1348.5,8.8,153
member,electric_bike,11,Wednesday,00,490.8,7.6,65
member,electric_bike,11,Wednesday,01,386.9,8.6,45
member,electric_bike,11,Wednesday,02,103.8,8.7,12
member,electric_bike,11,Wednesday,03,38.6,4.8,8
member,electric_bike,11,Wednesday,04,124.3,7.3,17
member,electric_bike,11,Wednesday,05,1507.2,9.5,159
member,electric_bike,11,Wednesday,06,3655.9,8.4,437
member,electric_bike,11,Wednesday,07,7712.4,9.4,823
member,electric_bike,11,Wednesday,08,9812.5,9.7,1012
member,electric_bike,11,Wednesday,09,4746.4,9.2,514
member,electric_bike,11,Wednesday,10,3098.4,8.7,356
member,electric_bike,11,Wednesday,11,3895.9,9.3,417
member,electric_bike,11,Wednesday,12,4881.1,9.8,497
member,electric_bike,11,Wednesday,13,4712.0,10.3,459
member,electric_bike,11,Wednesday,14,4721.5,10.1,466
member,electric_bike,11,Wednesday,15,5847.6,10.0,582
member,electric_bike,11,Wednesday,16,9259.2,10.0,923
member,electric_bike,11,Wednesday,17,11113.4,10.1,1105
member,electric_bike,11,Wednesday,18,8688.0,9.7,895
member,electric_bike,11,Wednesday,19,4938.4,9.4,528
member,electric_bike,11,Wednesday,20,3634.2,10.4,351
member,electric_bike,11,Wednesday,21,3139.9,9.7,324
member,electric_bike,11,Wednesday,22,2170.5,10.2,213
member,electric_bike,11,Wednesday,23,1230.2,9.3,132
member,electric_bike,12,Friday,00,1179.7,10.0,118
member,electric_bike,12,Friday,01,763.0,10.9,70
member,electric_bike,12,Friday,02,331.5,10.0,33
member,electric_bike,12,Friday,03,69.8,7.0,10
member,electric_bike,12,Friday,04,179.8,8.2,22
member,electric_bike,12,Friday,05,1053.6,8.1,130
member,electric_bike,12,Friday,06,2236.2,8.0,279
member,electric_bike,12,Friday,07,4659.8,8.8,529
member,electric_bike,12,Friday,08,5685.9,8.8,645
member,electric_bike,12,Friday,09,3933.4,8.9,444
member,electric_bike,12,Friday,10,3923.1,9.3,422
member,electric_bike,12,Friday,11,4390.7,9.8,447
member,electric_bike,12,Friday,12,5419.6,9.5,568
member,electric_bike,12,Friday,13,5422.7,9.6,563
member,electric_bike,12,Friday,14,4997.3,9.8,511
member,electric_bike,12,Friday,15,6298.2,10.5,602
member,electric_bike,12,Friday,16,6497.9,10.3,629
member,electric_bike,12,Friday,17,7081.1,10.4,680
member,electric_bike,12,Friday,18,4973.2,10.1,491
member,electric_bike,12,Friday,19,4168.1,11.9,351
member,electric_bike,12,Friday,20,2246.1,9.9,226
member,electric_bike,12,Friday,21,1857.3,10.3,181
member,electric_bike,12,Friday,22,2319.9,11.7,198
member,electric_bike,12,Friday,23,1570.2,9.9,158
member,electric_bike,12,Monday,00,146.3,7.3,20
member,electric_bike,12,Monday,01,156.5,13.0,12
member,electric_bike,12,Monday,02,68.2,9.7,7
member,electric_bike,12,Monday,03,47.2,7.9,6
member,electric_bike,12,Monday,04,156.9,8.3,19
member,electric_bike,12,Monday,05,1063.9,9.5,112
member,electric_bike,12,Monday,06,1787.8,7.5,238
member,electric_bike,12,Monday,07,4050.2,8.7,463
member,electric_bike,12,Monday,08,4850.7,8.3,587
member,electric_bike,12,Monday,09,2195.1,8.7,253
member,electric_bike,12,Monday,10,1615.0,8.2,197
member,electric_bike,12,Monday,11,2258.5,9.1,248
member,electric_bike,12,Monday,12,2465.9,8.7,282
member,electric_bike,12,Monday,13,2956.1,9.5,312
member,electric_bike,12,Monday,14,3618.4,9.6,376
member,electric_bike,12,Monday,15,4820.4,10.1,477
member,electric_bike,12,Monday,16,6820.4,9.9,691
member,electric_bike,12,Monday,17,7925.8,10.6,750
member,electric_bike,12,Monday,18,5194.6,9.9,527
member,electric_bike,12,Monday,19,3119.2,9.7,320
member,electric_bike,12,Monday,20,1857.2,9.6,194
member,electric_bike,12,Monday,21,1335.2,8.7,153
member,electric_bike,12,Monday,22,1474.4,9.7,152
member,electric_bike,12,Monday,23,578.3,7.9,73
member,electric_bike,12,Saturday,00,1316.3,10.0,131
member,electric_bike,12,Saturday,01,1185.2,10.6,112
member,electric_bike,12,Saturday,02,450.1,10.7,42
member,electric_bike,12,Saturday,03,303.0,12.1,25
member,electric_bike,12,Saturday,04,123.2,9.5,13
member,electric_bike,12,Saturday,05,283.0,9.4,30
member,electric_bike,12,Saturday,06,687.9,9.7,71
member,electric_bike,12,Saturday,07,896.5,8.5,106
member,electric_bike,12,Saturday,08,1310.8,7.6,173
member,electric_bike,12,Saturday,09,2087.7,8.7,240
member,electric_bike,12,Saturday,10,2833.0,10.2,277
member,electric_bike,12,Saturday,11,3954.7,10.8,366
member,electric_bike,12,Saturday,12,4525.8,11.0,412
member,electric_bike,12,Saturday,13,4604.9,11.4,405
member,electric_bike,12,Saturday,14,4342.8,11.2,387
member,electric_bike,12,Saturday,15,4605.8,11.3,409
member,electric_bike,12,Saturday,16,4033.2,10.9,371
member,electric_bike,12,Saturday,17,3673.7,11.3,325
